5_1_F,5_1_D,7_1_F,7_1_D,8_1_F,8_1_D,10_1_F,10_1_D,9_1_F,9_1_D,9_2_F,9_2_D,24_1_F,24_1_D,1_1_F,1_1_D,1_2_F,1_2_D,2_1_F,2_1_D,20_1_F,20_1_D,19_1_F,19_1_D
18.50637,14.28675,23.95471,14.28375,23.75539,14.284,36.623,14.2865,79.82381,14.28363,78.74139,14.28288,70.34525,14.28625,75.9716,14.28388,120.8836,14.28413,101.0319,14.28325,79.52818,14.28475,99.84112,14.28413
18.50573,14.29013,23.95725,14.28813,23.75444,14.28775,36.62427,14.2915,79.83939,14.29225,78.74966,14.291,70.33539,14.28713,76.03136,14.28875,120.9005,14.28825,101.0583,14.29025,79.55774,14.28875,99.92123,14.288
18.51114,14.29125,23.96043,14.29213,23.75762,14.29225,36.61156,14.2925,79.84161,14.29388,78.75633,14.29425,70.3338,14.29413,76.08572,14.29238,120.917,14.29263,101.119,14.29438,79.59112,14.293,100.0061,14.2925
18.53116,14.29588,23.96361,14.29638,23.7608,14.29625,36.62078,14.29538,79.81682,14.29513,78.73344,14.29525,70.35319,14.29988,76.12801,14.29625,120.9332,14.29638,101.1502,14.29588,79.62831,14.29725,100.0894,14.2965
18.54324,14.30413,23.96584,14.3005,23.76238,14.30038,36.63921,14.30475,79.81905,14.30363,78.72931,14.30188,70.34874,14.30063,76.17855,14.30088,120.9497,14.301,101.1699,14.30188,79.66614,14.3015,100.1676,14.30075
18.54229,14.30663,23.96679,14.30475,23.76302,14.30463,36.63317,14.30688,79.83017,14.30775,78.75029,14.30788,70.33793,14.305,76.23927,14.30525,120.966,14.30488,101.2274,14.30763,79.70238,14.30525,100.2413,14.305
18.55183,14.30775,23.96711,14.30863,23.76398,14.30875,36.62395,14.30763,79.8111,14.30838,78.74393,14.30863,70.35574,14.31288,76.29427,14.30875,120.9803,14.309,101.2707,14.30888,79.74052,14.30988,100.3141,14.30913
18.57185,14.31338,23.96838,14.313,23.76461,14.31288,36.63731,14.31475,79.80856,14.314,78.7309,14.31275,70.36591,14.31438,76.34989,14.31313,120.9942,14.31325,101.2882,14.31313,79.78407,14.31375,100.3879,14.31325
18.5763,14.32138,23.97251,14.31713,23.76652,14.31713,36.64367,14.32088,79.83589,14.32113,78.7487,14.32063,70.35796,14.31638,76.41348,14.318,121.0105,14.31738,101.3378,14.32025,79.82763,14.31788,100.4639,14.31738
18.57026,14.32325,23.97633,14.32113,23.77224,14.32125,36.62841,14.32213,79.83494,14.32225,78.75697,14.3225,70.37481,14.32463,76.46847,14.32138,121.0292,14.32138,101.3873,14.32213,79.86768,14.32213,100.5421,14.32175
18.58139,14.32425,23.97823,14.32525,23.77828,14.3255,36.62682,14.3245,79.82159,14.32488,78.74361,14.32438,70.39833,14.32813,76.5098,14.3255,121.048,14.32575,101.402,14.32525,79.90646,14.32638,100.6196,14.32575
18.60205,14.33113,23.97887,14.32938,23.7805,14.3295,36.64334,14.33338,79.8467,14.33325,78.75538,14.33238,70.39102,14.329,76.55367,14.33038,121.068,14.32975,101.4395,14.3325,79.94366,14.33025,100.6959,14.33013
18.60269,14.338,23.9776,14.33388,23.77892,14.33375,36.64589,14.33625,79.86355,14.336,78.77096,14.33638,70.39293,14.33525,76.6023,14.33425,121.0899,14.334,101.4951,14.3355,79.97831,14.33463,100.77,14.33425
18.59411,14.33975,23.97537,14.33763,23.7786,14.338,36.64303,14.33713,79.84734,14.33713,78.75188,14.33725,70.41868,14.3415,76.64808,14.33788,121.1135,14.33825,101.5151,14.33713,80.01486,14.33863,100.8418,14.3385
18.60937,14.34113,23.97346,14.34213,23.78114,14.34213,36.6586,14.343,79.85719,14.34425,78.74648,14.343,70.42217,14.34225,76.69958,14.34288,121.1335,14.34225,101.5434,14.34438,80.0546,14.34275,100.914,14.34263
18.63448,14.34825,23.97346,14.346,23.78368,14.34625,36.66909,14.35025,79.88993,14.34963,78.77096,14.34975,70.41518,14.34638,76.75743,14.34675,121.15,14.3465,101.5994,14.34863,80.09657,14.34688,100.9884,14.34688
18.63289,14.35513,23.9741,14.35063,23.78432,14.35063,36.65702,14.35125,79.88993,14.35038,78.76841,14.35063,70.43616,14.35425,76.8102,14.35075,121.1675,14.35063,101.6232,14.35,80.14043,14.351,101.0628,14.351
18.62335,14.35588,23.97664,14.35425,23.78496,14.3545,36.65638,14.35338,79.88485,14.355,78.75061,14.35413,70.4511,14.356,76.86266,14.35475,121.1885,14.35488,101.6382,14.35563,80.18526,14.35513,101.1384,14.355
18.64115,14.35788,23.98078,14.35888,23.7875,14.35888,36.6745,14.36213,79.90742,14.36288,78.76173,14.36263,70.44157,14.35775,76.92146,14.35988,121.2079,14.35875,101.69,14.36138,80.23103,14.35938,101.216,14.35925
18.66436,14.36575,23.98427,14.36288,23.79004,14.36275,36.67863,14.3655,79.91314,14.36438,78.76555,14.3645,70.45078,14.36588,76.97487,14.36325,121.2263,14.36313,101.7253,14.36313,80.27808,14.36313,101.2901,14.3635
18.65896,14.37138,23.98491,14.36713,23.79163,14.36725,36.67259,14.3665,79.90233,14.36625,78.74298,14.36588,70.47113,14.36975,77.02255,14.36725,121.2482,14.36713,101.737,14.367,80.32513,14.36775,101.3606,14.3675
18.65292,14.3725,23.98427,14.37138,23.7929,14.37138,36.68149,14.37138,79.92109,14.37475,78.74361,14.37388,70.46255,14.37063,77.07787,14.37225,121.273,14.37125,101.7895,14.374,80.37218,14.3715,101.4344,14.37175
18.67803,14.3745,23.98523,14.37538,23.79449,14.37538,36.68944,14.37975,79.93698,14.3785,78.75665,14.37825,70.45301,14.37663,77.13572,14.376,121.2937,14.37538,101.8499,14.37625,80.41986,14.37588,101.5177,14.37575
18.70346,14.38288,23.98936,14.37988,23.79767,14.37975,36.67768,14.38088,79.91886,14.37913,78.74171,14.379,70.46159,14.38325,77.18658,14.37963,121.3106,14.37975,101.8728,14.37888,80.4669,14.38013,101.6054,14.38025
18.69742,14.38763,23.99445,14.38375,23.80244,14.38375,36.67355,14.38225,79.92204,14.38538,78.73789,14.38425,70.45046,14.38413,77.2349,14.38463,121.3277,14.3835,101.9128,14.38613,80.51173,14.38413,101.689,14.38388
18.68916,14.38863,23.9989,14.388,23.80594,14.38813,36.68721,14.39075,79.95319,14.39213,78.76047,14.3915,70.4352,14.3875,77.27686,14.38888,121.3474,14.388,101.9742,14.38938,80.55083,14.3885,101.7704,14.3885
18.70982,14.39125,24.00271,14.39213,23.80816,14.392,36.68912,14.39538,79.95256,14.39288,78.7541,14.39275,70.45714,14.396,77.30135,14.3925,121.3681,14.392,102.0028,14.39113,80.58357,14.39263,101.8524,14.39238
18.73271,14.39975,24.0043,14.3965,23.81134,14.39638,36.68086,14.396,79.94334,14.39625,78.73312,14.3955,70.47717,14.39788,77.32677,14.39663,121.3888,14.39625,102.0317,14.398,80.61409,14.39663,101.9313,14.3965
18.73334,14.40388,24.00366,14.4005,23.81357,14.40038,36.69071,14.39988,79.96845,14.40475,78.7487,14.40388,70.46827,14.39938,77.37255,14.40138,121.4075,14.40025,102.0886,14.40275,80.64619,14.40088,102.0091,14.40075
18.73843,14.40475,24.00303,14.40463,23.81452,14.40488,36.70375,14.40875,79.98053,14.40663,78.76015,14.40638,70.47844,14.40763,77.42373,14.40538,121.4218,14.40463,102.1188,14.40425,80.68275,14.40513,102.0899,14.40463
18.76481,14.408,24.00366,14.409,23.8142,14.40863,36.69357,14.4105,79.96591,14.40788,78.73535,14.40763,70.50387,14.41163,77.47205,14.40875,121.4368,14.40863,102.1347,14.40913,80.72281,14.40913,102.1738,14.409
18.78198,14.41625,24.00557,14.41288,23.81452,14.41325,36.68658,14.41175,79.98308,14.41588,78.72581,14.41488,70.50228,14.41225,77.53118,14.414,121.4561,14.41288,102.1837,14.41563,80.76382,14.4135,102.2593,14.41313
18.77721,14.42013,24.00748,14.41725,23.81579,14.41713,36.70057,14.41888,80.012,14.4205,78.73058,14.41988,70.50133,14.4185,77.5938,14.41763,121.4806,14.417,102.218,14.41725,80.80546,14.4175,102.3477,14.41713
18.78389,14.42075,24.00843,14.42113,23.8177,14.42138,36.70629,14.425,80.00533,14.421,78.70165,14.42075,70.51913,14.42525,77.64339,14.42138,121.5035,14.42125,102.2243,14.42113,80.84774,14.42163,102.4364,14.42138
18.81409,14.42475,24.00907,14.4255,23.81833,14.42563,36.69675,14.42563,80.00533,14.42638,78.6705,14.42575,70.51563,14.426,77.69457,14.42613,121.5197,14.42538,102.2644,14.428,80.88875,14.42575,102.5222,14.4255
18.8338,14.43313,24.01288,14.4295,23.81802,14.42963,36.70184,14.42888,80.03139,14.43388,78.66923,14.43313,70.50451,14.429,77.75751,14.43038,121.5331,14.42963,102.3181,14.4305,80.93008,14.42988,102.6061,14.42963
18.83062,14.436,24.01988,14.43375,23.8196,14.43413,36.71678,14.43763,80.02981,14.435,78.65334,14.43463,70.52612,14.43775,77.81633,14.43388,121.5496,14.43388,102.3394,14.43275,80.97458,14.43413,102.6917,14.434
18.83602,14.43725,24.02464,14.438,23.82247,14.438,36.71296,14.43988,80.01677,14.43725,78.62377,14.43688,70.54329,14.43988,77.87228,14.43825,121.5687,14.438,102.3769,14.44,81.02226,14.43825,102.7772,14.43788
18.86082,14.4415,24.02464,14.44188,23.82215,14.44225,36.70661,14.441,80.04125,14.44588,78.62631,14.44525,70.53185,14.44113,77.93617,14.44288,121.5868,14.44225,102.4357,14.44388,81.06931,14.44238,102.8627,14.44213
18.8748,14.44988,24.02433,14.44638,23.82056,14.44663,36.71901,14.44738,80.05905,14.44875,78.63108,14.44875,70.54202,14.449,77.99435,14.44688,121.6036,14.44638,102.4602,14.44538,81.11191,14.44663,102.9485,14.44638
18.8729,14.4525,24.02719,14.45013,23.8196,14.4505,36.72791,14.45425,80.0403,14.44975,78.60661,14.4495,70.56999,14.4535,78.03949,14.45,121.6192,14.45063,102.4837,14.45163,81.14783,14.4505,103.0327,14.4505
18.88053,14.45338,24.03132,14.45463,23.81897,14.45475,36.71869,14.45488,80.04538,14.4565,78.60056,14.45613,70.56713,14.45413,78.09003,14.4555,121.6348,14.45475,102.5435,14.45675,81.18121,14.45513,103.1129,14.45463
18.90024,14.45888,24.03418,14.45825,23.81992,14.45875,36.71805,14.45763,80.07272,14.46238,78.61551,14.46213,70.56204,14.45963,78.14566,14.45938,121.6504,14.45888,102.5826,14.4585,81.21713,14.45888,103.192,14.45888
18.905,14.46663,24.03641,14.46288,23.82342,14.46313,36.73013,14.46638,80.06763,14.463,78.59866,14.463,70.58462,14.46663,78.19366,14.46263,121.6685,14.463,102.5976,14.46313,81.25782,14.46325,103.2712,14.46288
18.89578,14.46875,24.03768,14.46675,23.82533,14.46725,36.7295,14.4695,80.06191,14.46738,78.57513,14.46713,70.59193,14.46775,78.24675,14.4675,121.6873,14.46738,102.6436,14.4695,81.30328,14.46738,103.351,14.467
18.90024,14.46988,24.03959,14.471,23.82469,14.47125,36.72441,14.47013,80.08925,14.4755,78.58849,14.475,70.58207,14.47038,78.31446,14.47188,121.7047,14.47125,102.6872,14.47175,81.34874,14.47175,103.4317,14.47113
18.91486,14.476,24.0434,14.475,23.82755,14.47538,36.73776,14.47625,80.09815,14.477,78.59579,14.47688,70.59892,14.47863,78.38058,14.47513,121.7209,14.47575,102.6977,14.475,81.39006,14.47563,103.5109,14.47538
18.91549,14.48325,24.04626,14.47925,23.83518,14.47963,36.74857,14.48388,80.08353,14.47863,78.5799,14.4785,70.61736,14.48138,78.44099,14.47963,121.7368,14.47975,102.7276,14.482,81.43011,14.48,103.5878,14.47925
18.91009,14.48513,24.04881,14.4835,23.84122,14.48375,36.73808,14.48463,80.09783,14.48713,78.5869,14.48663,70.61037,14.48263,78.50584,14.48438,121.7512,14.484,102.774,14.485,81.47176,14.48413,103.6666,14.48375
18.92471,14.48638,24.05389,14.48738,23.8444,14.48788,36.73394,14.48663,80.11595,14.49075,78.59993,14.49075,70.61831,14.48975,78.5675,14.488,121.7655,14.488,102.7927,14.48725,81.51373,14.48825,103.7493,14.48763
18.94824,14.49338,24.0593,14.49163,23.84726,14.492,36.74475,14.49513,80.10387,14.4915,78.58308,14.49138,70.64056,14.49475,78.62154,14.49175,121.782,14.4925,102.8179,14.49413,81.55664,14.4925,103.8329,14.492
18.953,14.50025,24.06343,14.49575,23.84981,14.496,36.7403,14.49963,80.11023,14.49738,78.57736,14.49738,70.63389,14.49588,78.68322,14.497,121.8001,14.49638,102.8633,14.49825,81.60114,14.49663,103.9222,14.49588
18.94951,14.50138,24.06661,14.5,23.85171,14.50063,36.72822,14.5,80.13821,14.50413,78.59389,14.50413,70.62594,14.50063,78.74775,14.50088,121.8192,14.50088,102.8833,14.50013,81.64088,14.501,104.0185,14.50025
18.96413,14.50338,24.06883,14.504,23.85267,14.50425,36.74062,14.5045,80.13185,14.50513,78.5853,14.50513,70.64724,14.50775,78.80148,14.50425,121.8382,14.50488,102.9021,14.50563,81.66917,14.505,104.1094,14.50438
18.98416,14.5105,24.07074,14.50825,23.85394,14.50888,36.75461,14.51325,80.11977,14.50825,78.57291,14.508,70.65424,14.50938,78.84979,14.50913,121.8545,14.50913,102.9536,14.51138,81.69238,14.50925,104.1915,14.5085
18.98384,14.51675,24.07265,14.5125,23.85521,14.51263,36.74189,14.51463,80.14806,14.51675,78.59421,14.51663,70.63516,14.512,78.89429,14.5135,121.8675,14.51313,102.9879,14.51288,81.72035,14.5135,104.2747,14.51275
18.97971,14.51813,24.07328,14.5165,23.85775,14.51713,36.73394,14.516,80.16491,14.51888,78.59802,14.51888,70.63389,14.52013,78.9229,14.51713,121.8821,14.5175,102.9984,14.51763,81.75373,14.51763,104.3619,14.517
18.9991,14.51938,24.0736,14.52075,23.86316,14.52113,36.75175,14.5235,80.15092,14.52,78.56242,14.52013,70.63898,14.52325,78.9493,14.52113,121.9012,14.52163,103.0382,14.5245,81.78934,14.52175,104.4445,14.52125
19.02072,14.52813,24.07519,14.52463,23.86697,14.52538,36.75652,14.52938,80.16237,14.52788,78.55097,14.52763,70.62626,14.52425,78.99761,14.52613,121.9193,14.52575,103.0782,14.52625,81.82684,14.52588,104.5195,14.5255
19.01531,14.53325,24.07646,14.52938,23.86888,14.5295,36.74285,14.52975,80.18684,14.53263,78.56178,14.5325,70.62912,14.53163,79.05642,14.52988,121.9324,14.52988,103.0881,14.52925,81.86468,14.53025,104.5926,14.52975
19.00896,14.53413,24.07646,14.533,23.8711,14.53363,36.75175,14.53325,80.18017,14.53313,78.54525,14.53325,70.64629,14.53713,79.10792,14.53325,121.9444,14.534,103.1179,14.53688,81.90282,14.53425,104.6635,14.534
19.02994,14.53675,24.079,14.5375,23.87269,14.53788,36.77432,14.54213,80.18144,14.53863,78.53349,14.5385,70.63612,14.53775,79.16323,14.53838,121.9587,14.53838,103.1609,14.53988,81.94479,14.53838,104.7297,14.53813
19.05155,14.54488,24.08218,14.54175,23.87206,14.54213,36.77146,14.54438,80.20815,14.54588,78.55193,14.54588,70.62403,14.54213,79.22459,14.54263,121.9746,14.54238,103.1736,14.5415,81.99152,14.54263,104.7961,14.54238
19.04678,14.55,24.08346,14.54588,23.87206,14.54613,36.76224,14.545,80.20624,14.547,78.55415,14.54713,70.64184,14.55013,79.2799,14.54575,121.9918,14.54638,103.2015,14.549,82.03825,14.54663,104.8663,14.5465
19.04456,14.55063,24.08409,14.55013,23.87396,14.55025,36.77654,14.55225,80.19161,14.5495,78.54462,14.54938,70.64438,14.55163,79.33839,14.55063,122.0093,14.55063,103.255,14.55313,82.08307,14.55113,104.9366,14.55075
19.06745,14.55325,24.08695,14.554,23.87587,14.55463,36.78576,14.55875,80.21355,14.558,78.56592,14.55788,70.62403,14.55388,79.40706,14.555,122.0268,14.55475,103.274,14.55413,82.12725,14.55475,105.0024,14.55488
19.08652,14.562,24.09109,14.55863,23.87683,14.5585,36.77304,14.55913,80.23135,14.56075,78.58118,14.56088,70.62912,14.56225,79.46841,14.55888,122.0446,14.55875,103.2906,14.56025,82.16953,14.55938,105.0692,14.559
19.08048,14.56663,24.09363,14.56238,23.87905,14.56288,36.77146,14.56238,80.21832,14.56188,78.56496,14.56188,70.64406,14.5655,79.52213,14.56238,122.0668,14.563,103.3484,14.56613,82.20641,14.56338,105.1413,14.56338
19.08143,14.56713,24.09617,14.567,23.88287,14.567,36.78481,14.57088,80.22849,14.56875,78.5745,14.56863,70.63293,14.56625,79.5854,14.56763,122.0929,14.567,103.3856,14.56725,82.23915,14.5675,105.2163,14.56713
19.10973,14.57025,24.10062,14.57075,23.88859,14.57113,36.78322,14.57413,80.25678,14.5745,78.6047,14.57438,70.63198,14.57325,79.64484,14.57163,122.117,14.57138,103.3951,14.5715,82.27348,14.57175,105.2917,14.57163
19.12753,14.57963,24.10348,14.5755,23.89431,14.5755,36.77813,14.57438,80.25265,14.575,78.59484,14.57538,70.64915,14.57938,79.68458,14.57488,122.1393,14.57513,103.4412,14.57875,82.311,14.57613,105.3708,14.57538
19.11577,14.58288,24.10158,14.57913,23.89749,14.57938,36.79212,14.581,80.24725,14.57963,78.57545,14.5795,70.6377,14.58,79.72908,14.57988,122.1609,14.57938,103.4886,14.58075,82.34946,14.58,105.4541,14.57963
19.1164,14.58363,24.09871,14.5835,23.89781,14.58375,36.80038,14.58838,80.2714,14.58738,78.58817,14.58763,70.61831,14.58388,79.78821,14.5845,122.1832,14.5835,103.4994,14.583,82.39046,14.58425,105.5387,14.58375
19.14374,14.58738,24.09967,14.58775,23.89654,14.58788,36.78799,14.58888,80.27649,14.58888,78.58562,14.58925,70.63007,14.59263,79.83971,14.58763,122.2064,14.58763,103.5372,14.59075,82.43529,14.5885,105.6242,14.58775
19.15201,14.59663,24.10348,14.59188,23.8959,14.59188,36.78703,14.591,80.2625,14.59075,78.55447,14.59088,70.6323,14.594,79.88739,14.59213,122.2302,14.59175,103.5954,14.59388,82.48043,14.5925,105.7129,14.59188
19.13103,14.59938,24.1073,14.59613,23.89781,14.59625,36.80356,14.59975,80.27903,14.59925,78.54303,14.59963,70.61418,14.5955,79.9497,14.597,122.2544,14.59613,103.6119,14.59538,82.52367,14.59675,105.8038,14.59638
19.13293,14.59988,24.11016,14.59988,23.90067,14.60025,36.80165,14.60388,80.29715,14.60288,78.52999,14.60325,70.62467,14.60438,80.01009,14.60063,122.276,14.60013,103.6374,14.60188,82.56531,14.60075,105.8938,14.59988
19.16695,14.60488,24.11175,14.60463,23.90162,14.60463,36.78862,14.60413,80.28539,14.60363,78.48009,14.60388,70.64152,14.60788,80.05682,14.60425,122.2951,14.6045,103.7038,14.607,82.60568,14.60513,105.9856,14.60438
19.17839,14.61388,24.11238,14.60838,23.90035,14.6085,36.80134,14.60913,80.29175,14.60988,78.43781,14.6105,70.62244,14.6085,80.10928,14.60938,122.3167,14.60838,103.7394,14.60813,82.6451,14.60913,106.0816,14.6085
19.16059,14.61575,24.11334,14.61263,23.89876,14.61288,36.81882,14.61713,80.3175,14.61638,78.40887,14.617,70.61768,14.61488,80.1684,14.6135,122.3415,14.61288,103.7544,14.6135,82.68738,14.61313,106.177,14.61238
19.16822,14.6165,24.11397,14.61675,23.89908,14.61688,36.8096,14.61875,80.31082,14.61725,78.33958,14.61788,70.64375,14.62138,80.22054,14.61663,122.3612,14.61688,103.8055,14.61988,82.73252,14.61763,106.2695,14.61663
19.20319,14.62213,24.11429,14.62113,23.90194,14.62125,36.80356,14.61988,80.30192,14.62063,78.2617,14.62075,70.6431,14.622,80.2784,14.62163,122.3742,14.62113,103.8485,14.62138,82.77448,14.6215,106.3623,14.62088
19.21113,14.6305,24.11461,14.62513,23.90544,14.62513,36.822,14.62813,80.32957,14.62888,78.22164,14.62963,70.6288,14.62575,80.34579,14.626,122.3876,14.62538,103.8643,14.62488,82.81072,14.62563,106.4517,14.62475
19.1927,14.63225,24.11556,14.629,23.90925,14.62975,36.82963,14.63313,80.34166,14.631,78.16664,14.63175,70.64629,14.634,80.39983,14.6295,122.4012,14.6295,103.9101,14.63238,82.84855,14.62975,106.5369,14.62938
19.20223,14.63275,24.11652,14.6335,23.91466,14.63338,36.81691,14.63338,80.3264,14.63238,78.07827,14.63288,70.659,14.63575,80.43957,14.63363,122.4143,14.6335,103.9604,14.63488,82.89305,14.63388,106.6275,14.633
19.23625,14.63963,24.11779,14.6375,23.92038,14.63788,36.81946,14.63788,80.34007,14.64,78.02105,14.64088,70.64819,14.63725,80.48185,14.63863,122.4314,14.638,103.9689,14.63713,82.93978,14.63825,106.7235,14.63763
19.24133,14.647,24.12033,14.64163,23.92133,14.64188,36.83313,14.64588,80.36646,14.64488,77.97909,14.64538,70.66218,14.6455,80.52222,14.64225,122.4521,14.642,103.9918,14.6445,82.98524,14.64213,106.8128,14.64188
19.22512,14.64825,24.1251,14.64588,23.91911,14.646,36.8274,14.64813,80.36105,14.6455,77.90057,14.646,70.68793,14.6495,80.55973,14.646,122.4699,14.64613,104.0386,14.64825,83.02975,14.6465,106.8904,14.64575
19.24006,14.64938,24.13146,14.65,23.91879,14.6505,36.82168,14.649,80.36105,14.65088,77.83031,14.65163,70.6803,14.65013,80.61186,14.65088,122.4858,14.6505,104.0535,14.64963,83.07584,14.6505,106.9647,14.65013
19.27471,14.65663,24.13654,14.65425,23.92292,14.65438,36.83758,14.65663,80.38267,14.65838,77.7998,14.65863,70.67617,14.65563,80.67513,14.65513,122.5017,14.65463,104.0681,14.65625,83.12225,14.655,107.0395,14.6545
19.27694,14.6635,24.14004,14.65825,23.92769,14.65863,36.84775,14.66238,80.37821,14.65938,77.75688,14.65963,70.69206,14.66263,80.73298,14.65825,122.5166,14.65875,104.1158,14.6615,83.16517,14.65875,107.111,14.6585
19.2639,14.6645,24.14385,14.66288,23.92991,14.66275,36.84203,14.66275,80.36295,14.66175,77.70666,14.66225,70.67934,14.66363,80.78957,14.66325,122.5319,14.66275,104.14,14.6625,83.20586,14.66338,107.1841,14.66263
19.28457,14.66563,24.14831,14.66675,23.93023,14.66688,36.84966,14.6665,80.38044,14.67075,77.69775,14.67075,70.65646,14.66663,80.84997,14.66763,122.5481,14.66713,104.1482,14.66788,83.24591,14.66713,107.261,14.66725
19.31826,14.674,24.15117,14.67125,23.93373,14.671,36.86523,14.675,80.3903,14.67325,77.69712,14.6735,70.67331,14.67525,80.90337,14.67125,122.5649,14.671,104.1937,14.6745,83.28501,14.67163,107.3329,14.671
19.31731,14.67963,24.1518,14.67513,23.93786,14.67513,36.85729,14.6775,80.37249,14.67425,77.67741,14.67438,70.6892,14.67713,80.95392,14.67525,122.5812,14.67525,104.229,14.676,83.3238,14.6755,107.4025,14.67538
19.30618,14.6805,24.15021,14.6795,23.93945,14.67938,36.84584,14.678,80.38267,14.68175,77.68854,14.68163,70.67299,14.67825,81.01336,14.68038,122.598,14.6795,104.2341,14.67925,83.36321,14.67988,107.4766,14.67975
19.32494,14.68263,24.14958,14.68363,23.93977,14.68363,36.85824,14.6855,80.41064,14.687,77.72414,14.68688,70.67267,14.68638,81.07249,14.684,122.6161,14.6835,104.2754,14.687,83.40073,14.684,107.5503,14.68375
19.34751,14.69088,24.15021,14.68775,23.94072,14.6875,36.8681,14.69163,80.40428,14.68763,77.73145,14.68763,70.68888,14.69075,81.12303,14.68775,122.6377,14.6875,104.3307,14.68925,83.43824,14.68813,107.6206,14.68775
